index,form,posTag,nerLabel,Sentence #
1926,ngay,R,O,1973
1926,.,CH,O,1973
1927,Áo,N,O,1974
1927,tay,N,O,1974
1927,bồng,V,O,1974
1927,Nhìn,V,O,1974
1927,áo,N,O,1974
1927,blouse,V,O,1974
1927,tay,N,O,1974
1927,bồng,V,O,1974
1927,dài,A,O,1974
1927,tay,N,O,1974
1927,hoặc,Cc,O,1974
1927,tay,N,O,1974
1927,lỡ,V,O,1974
1927,là,V,O,1974
1927,thấy,V,O,1974
1927,ngay,T,O,1974
1927,mùa,N,O,1974
1927,thu,V,O,1974
1927,rồi,R,O,1974
1927,.,CH,O,1974
1928,Đây,P,O,1975
1928,là,V,O,1975
1928,kiểu,N,O,1975
1928,áo,N,O,1975
1928,có_thể,R,O,1975
1928,diện,V,O,1975
1928,mùa,N,O,1975
1928,này,P,O,1975
1928,sang,E,O,1975
1928,mùa,N,O,1975
1928,khác,A,O,1975
1928,mà,C,O,1975
1928,chẳng,R,O,1975
1928,cần,V,O,1975
1928,suy,V,O,1975
1928,nghie,V,O,1975
1928,nhiều,A,O,1975
1928,.,CH,O,1975
1929,Kiểu,N,O,1976
1929,áo,N,O,1976
1929,này,P,O,1976
1929,là,V,O,1976
1929,lựa_chọn,V,O,1976
1929,hoàn_hảo,A,O,1976
1929,cho,E,O,1976
1929,những,L,O,1976
1929,ngày,N,O,1976
1929,mát_mẻ,A,O,1976
1929,",",CH,O,1976
1929,diện,N,O,1976
1929,đi,V,O,1976
1929,chơi,V,O,1976
1929,hay,C,O,1976
1929,đi,V,O,1976
1929,làm,V,O,1976
1929,cũng,R,O,1976
1929,hợp_lý,A,O,1976
1929,.,CH,O,1976
1930,Chẳng,R,O,1977
1930,cần,V,O,1977
1930,băn_khoăn,V,O,1977
1930,chuyện,N,O,1977
1930,phối,V,O,1977
1930,đồ,N,O,1977
1930,vì,E,O,1977
1930,item,N,O,1977
1930,này,P,O,1977
1930,"""",CH,O,1977
1930,cân,N,O,1977
1930,"""",CH,O,1977
1930,hết,V,O,1977
1930,các,L,O,1977
1930,thể_loại,N,O,1977
1930,quần,N,O,1977
1930,cũng,R,O,1977
1930,như,C,O,1977
1930,chân_váy,N,O,1977
1930,.,CH,O,1977
1931,Khi,N,O,1978
1931,đi,V,O,1978
1931,chơi,V,O,1978
1931,",",CH,O,1978
1931,bạn,N,O,1978
1931,có_thể,A,O,1978
1931,"""",CH,O,1978
1931,đổi,V,O,1978
1931,gió,N,O,1978
1931,"""",CH,O,1978
1931,với,E,O,1978
1931,áo,N,O,1978
1931,blouse,V,O,1978
1931,tay,N,O,1978
1931,bồng,V,O,1978
1931,dáng,N,O,1978
1931,crop,V,O,1978
1931,top,N,O,1978
1931,cho,E,O,1978
1931,hiện_đại,A,O,1978
1931,",",CH,O,1978
1931,trẻ_trung,A,O,1978
1931,.,CH,O,1978
1932,Bạn,N,O,1979
1932,mix,A,O,1979
1932,với,E,O,1979
1932,quần,N,O,1979
1932,cạp,V,O,1979
1932,cao,A,O,1979
1932,cũng,R,O,1979
1932,ok,A,O,1979
1932,lắm,R,O,1979
1932,nhé,T,O,1979
1932,.,CH,O,1979
1933,Set,N,O,1980
1933,áo,N,O,1980
1933,cùng,A,O,1980
1933,tông,V,O,1980
1933,Không,R,O,1980
1933,phải,A,O,1980
1933,những,L,O,1980
1933,chiếc,Nc,O,1980
1933,cardiga,N,O,1980
1933,dài,A,O,1980
1933,lượt_thượt,A,O,1980
1933,mà,C,O,1980
1933,là,V,O,1980
1933,kiểu,N,O,1980
1933,áo,N,O,1980
1933,ngắn,A,O,1980
1933,cài,V,O,1980
1933,cúc,N,O,1980
1933,vô_cùng,R,O,1980
1933,bắt_mắt,V,O,1980
1933,.,CH,O,1980
1934,Mốt,Np,B-PER,1981
1934,diện,V,O,1981
1934,áo,N,O,1981
1934,cardigan,Nb,O,1981
1934,do,E,O,1981
1934,Jennie,Np,B-PER,1981
1934,khởi_xướng,V,O,1981
1934,đã,R,O,1981
1934,"""",CH,O,1981
1934,tiến_hoá,V,O,1981
1934,"""",CH,O,1981
1934,thêm,V,O,1981
1934,một,M,O,1981
1934,bước,N,O,1981
1934,",",CH,O,1981
1934,tạo,V,O,1981
1934,nên,V,O,1981
1934,xu_hướng,N,O,1981
1934,diện,N,O,1981
1934,set,N,O,1981
1934,áo,N,O,1981
1934,2,M,O,1981
1934,dây,N,O,1981
1934,-,CH,O,1981
1934,cardigan,N,O,1981
1934,lửng,A,O,1981
1934,.,CH,O,1981
1935,Set,V,O,1982
1935,đồ,N,O,1982
1935,đơn_giản,A,O,1982
1935,nhưng,C,O,1982
1935,lại,R,O,1982
1935,hết_sức,R,O,1982
1935,tôn,V,O,1982
1935,dáng,N,O,1982
1935,",",CH,O,1982
1935,kín_đáo,A,O,1982
1935,mà,C,O,1982
1935,vẫn,R,O,1982
1935,sexy,Nb,O,1982
1935,.,CH,O,1982
1936,Nàng,N,O,1983
1936,nào,P,O,1983
1936,thích,V,O,1983
1936,style,N,O,1983
1936,năng_động,A,O,1983
1936,thì,C,O,1983
1936,phối,V,O,1983
1936,cùng,A,O,1983
1936,quần,N,O,1983
1936,jeans,Nb,O,1983
1936,",",CH,O,1983
1936,quần,N,O,1983
1936,tây,N,O,1983
1936,ống,N,O,1983
1936,rộng,A,O,1983
1936,đảm_bảo,V,O,1983
1936,là,C,O,1983
1936,xinh,A,O,1983
1936,ngay,R,O,1983
1936,.,CH,O,1983
1937,Áo,N,O,1984
1937,blazer,V,O,1984
1937,cộc,N,O,1984
1937,tay,N,O,1984
1937,Nhiều,A,O,1984
1937,nàng,N,O,1984
1937,hẳn,R,O,1984
1937,đang,R,O,1984
1937,nóng_lòng,V,O,1984
1937,diện,N,O,1984
1937,blazer,A,O,1984
1937,lắm,R,O,1984
1937,rồi,R,O,1984
1937,nhưng,C,O,1984
1937,thời_tiết,N,O,1984
1937,vẫn,R,O,1984
1937,chưa,R,O,1984
1937,cho_phép,V,O,1984
1937,.,CH,O,1984
1938,Vậy,C,O,1985
1938,hay,C,O,1985
1938,diện,V,O,1985
1938,blazer,N,O,1985
1938,ngắn,A,O,1985
1938,tay,N,O,1985
1938,.,CH,O,1985
1939,Tưởng,V,O,1986
1939,khó,A,O,1986
1939,diện,N,O,1986
1939,nhưng,C,O,1986
1939,item,N,O,1986
1939,này,P,O,1986
1939,lại,R,O,1986
1939,không,R,O,1986
1939,hề,T,O,1986
1939,kén,V,O,1986
1939,chút,N,O,1986
1939,nào,P,O,1986
1939,",",CH,O,1986
1939,khoác,V,O,1986
1939,nhẹ,A,O,1986
1939,bên,N,O,1986
1939,ngoài,N,O,1986
1939,hay,C,O,1986
1939,cài,V,O,1986
1939,khuy,N,O,1986
1939,chỉn_chu,A,O,1986
1939,cũng,R,O,1986
1939,đều,R,O,1986
1939,ưng,V,O,1986
1939,mắt,N,O,1986
1939,.,CH,O,1986
1940,Nếu,C,O,1987
1940,chọn,V,O,1987
1940,áo,N,O,1987
1940,dáng,N,O,1987
1940,lửng,A,O,1987
1940,",",CH,O,1987
1940,bạn,N,O,1987
1940,còn,R,O,1987
1940,ăn_gian,V,O,1987
1940,được,R,O,1987
1940,chiều,N,O,1987
1940,cao,A,O,1987
1940,nữa,R,O,1987
1940,.,CH,O,1987
1941,Dù,C,O,1988
1941,có,V,O,1988
1941,diện,N,O,1988
1941,như_thế_nào,X,O,1988
1941,cũng,R,O,1988
1941,đều,R,O,1988
1941,đẹp,A,O,1988
1941,hết_sẩy,X,O,1988
1941,.,CH,O,1988
1942,Bạn,N,O,1989
1942,có_thể,R,O,1989
1942,mix,V,O,1989
1942,với,E,O,1989
1942,áo,N,O,1989
1942,hai,M,O,1989
1942,dây,N,O,1989
1942,",",CH,O,1989
1942,cũng,R,O,1989
1942,có_thể,R,O,1989
1942,mặc,V,O,1989
1942,cùng,A,O,1989
1942,áo_phông,N,O,1989
1942,.,CH,O,1989
1943,Để,E,O,1990
1943,không,R,O,1990
1943,quá,R,O,1990
1943,cứng_nhắc,A,O,1990
1943,thì,C,O,1990
1943,thêm_thắt,V,O,1990
1943,chút,L,O,1990
1943,phụ_kiện,N,O,1990
1943,",",CH,O,1990
1943,túi_xách,N,O,1990
1943,hoặc,Cc,O,1990
1943,vòng,N,O,1990
1943,cổ,N,O,1990
1943,nữa,R,O,1990
1943,là,V,O,1990
1943,mềm_mại,A,O,1990
1943,ngay,T,O,1990
1943,thôi,T,O,1990
1943,mà,C,O,1990
1943,chẳng,R,O,1990
1943,cần,V,O,1990
1943,cầu_kỳ,N,O,1990
1943,.,CH,O,1990
1944,Theo,V,O,1991
1944,Cá_mập,Np,O,1991
1944,megamouth,A,O,1991
1944,có,V,O,1991
1944,tên,N,O,1991
1944,khoa_học,N,O,1991
1944,là,C,O,1991
1944,Ăn,N,O,1991
1944,lọc,V,O,1991
1944,là,V,O,1991
1944,một,M,O,1991
1944,kiểu,N,O,1991
1944,ăn,V,O,1991
1944,của,E,O,1991
1944,động_vật,N,O,1991
1944,bằng,E,O,1991
1944,cách,N,O,1991
1944,ăn,V,O,1991
1944,các,L,O,1991
1944,loại,N,O,1991
1944,thức_ăn,N,O,1991
1944,thông_qua,V,O,1991
1944,việc,N,O,1991
1944,lọc,V,O,1991
1944,các,L,O,1991
1944,hạt,N,O,1991
1944,vật_chất,N,O,1991
1944,và,Cc,O,1991
1944,thực_phẩm,N,O,1991
1944,trôi_nổi,V,O,1991
1944,từ,E,O,1991
1944,nước,N,O,1991
1944,",",CH,O,1991
1944,thường,R,O,1991
1944,bằng,E,O,1991
1944,cách,N,O,1991
1944,há,V,O,1991
1944,miệng,N,O,1991
1944,thật,R,O,1991
1944,lớn,A,O,1991
1944,hoặc,Cc,O,1991
1944,có,V,O,1991
1944,các,L,O,1991
1944,lỗ,N,O,1991
1944,nước,N,O,1991
1944,để,E,O,1991
1944,cho,E,O,1991
1944,nước,N,O,1991
1944,(,CH,O,1991
1944,có,V,O,1991
1944,các,L,O,1991
1944,loài,N,O,1991
1944,động_vật,N,O,1991
1944,",",CH,O,1991
1944,thực_vật,N,O,1991
1944,),CH,O,1991
1944,đi,V,O,1991
1944,qua,V,O,1991
1944,một,M,O,1991
1944,cấu_trúc,N,O,1991
1944,lọc,V,O,1991
1944,chuyên_dụng,A,O,1991
1944,và,Cc,O,1991
1944,ở,E,O,1991
1944,đây,P,O,1991
1944,",",CH,O,1991
1944,các,L,O,1991
1944,loại,N,O,1991
1944,thức_ăn,N,O,1991
1944,sẽ,R,O,1991
1944,được,V,O,1991
1944,giữ,V,O,1991
1944,lại,R,O,1991
1944,để,E,O,1991
1944,đưa,V,O,1991
1944,vào,E,O,1991
1944,hệ,N,O,1991
1944,tiêu_hoá,V,O,1991
1944,",",CH,O,1991
1944,còn,C,O,1991
1944,lượng,N,O,1991
1944,nước,N,O,1991
1944,thì,C,O,1991
1944,được,V,O,1991
1944,đẩy,V,O,1991
1944,ra,V,O,1991
1944,ngoài,N,O,1991
1944,theo,V,O,1991
1944,một,M,O,1991
1944,cơ_chế,N,O,1991
1944,riêng,A,O,1991
1944,.,CH,O,1991
1945,Một,M,O,1992
1945,con,Nc,O,1992
1945,cá_mập,N,O,1992
1945,megamouth,A,O,1992
1945,cái,T,O,1992
1945,mà,C,O,1992
1945,các,L,O,1992
1945,ngư_dân,N,O,1992
1945,Nhật_Bản,Np,B-LOC,1992
1945,bắt,V,O,1992
1945,được,R,O,1992
1945,hồi,N,O,1992
1945,năm,N,O,1992
1945,2014,M,O,1992
1945,.,CH,O,1992
1946,Ảnh,N,O,1993
1946,:,CH,O,1993
1946,Twitter,Np,O,1993
1946,.,CH,O,1993
1947,"""",CH,O,1994
1947,Khi,N,O,1994
1947,nói,V,O,1994
1947,về,E,O,1994
1947,cá_mập,N,O,1994
1947,",",CH,O,1994
1947,megamouth,N,O,1994
1947,có_lẽ,R,O,1994
1947,là,V,O,1994
1947,loài,N,O,1994
1947,độc_đáo,A,O,1994
1947,nhất,A,O,1994
1947,và,Cc,O,1994
1947,có,V,O,1994
1947,hình_thù,N,O,1994
1947,kỳ_dị,A,O,1994
1947,nhất,R,O,1994
1947,.,CH,O,1994
1948,Miệng,N,O,1995
1948,của,E,O,1995
1948,chúng,P,O,1995
1948,luôn,R,O,1995
1948,mở,V,O,1995
1948,còn,R,O,1995
1948,hàm,N,O,1995
1948,trên,N,O,1995
1948,thì,C,O,1995
1948,nhìn,V,O,1995
1948,như,C,O,1995
1948,mui,N,O,1995
1948,gấp,V,O,1995
1948,của,E,O,1995
1948,một,M,O,1995
1948,chiếc,Nc,O,1995
1948,xe_hơi,N,O,1995
1948,mui,N,O,1995
1948,trần,A,O,1995
1948,vậy,P,O,1995
1948,"""",CH,O,1995
1948,",",CH,O,1995
1948,ông,Nc,O,1995
1948,Paul_Clerkin,Np,B-PER,1995
1948,",",CH,O,1995
1948,nghiên_cứu_sinh,N,O,1995
1948,tại,E,O,1995
1948,Viện,N,B-ORG,1995
1948,Khoa_học,N,I-ORG,1995
1948,Biển,N,I-ORG,1995
1948,Virginia,Np,I-ORG,1995
1948,",",CH,O,1995
1948,nhận_định,V,O,1995
1948,.,CH,O,1995
1949,Cá_mập,V,O,1996
1949,megamouth,N,O,1996
1949,lần,N,O,1996
1949,đầu_tiên,A,O,1996
1949,được,V,O,1996
1949,phát_hiện,V,O,1996
1949,vào,E,O,1996
1949,năm,N,O,1996
1949,1976,M,O,1996
1949,",",CH,O,1996
1949,hoàn_toàn,A,O,1996
1949,tình_cờ,A,O,1996
1949,bởi,E,O,1996
1949,Hải_quân,N,O,1996
1949,Mỹ,Np,B-LOC,1996
1949,tại,E,O,1996
1949,vùng_biển,N,O,1996
1949,Hawaii,Np,B-LOC,1996
1949,.,CH,O,1996
1950,Sau,E,O,1997
1950,khi,N,O,1997
1950,thả,V,O,1997
1950,2,M,O,1997
1950,mỏ_neo,N,O,1997
1950,xuống,V,O,1997
1950,độ,N,O,1997
1950,sâu,A,O,1997
1950,khoảng,A,O,1997
1950,150,M,O,1997
1950,m,Nu,O,1997
1950,",",CH,O,1997
1950,họ,P,O,1997
1950,thấy,V,O,1997
1950,một,M,O,1997
1950,con,Nc,O,1997
1950,cá,N,O,1997
1950,quái_dị,A,O,1997
1950,mắc,V,O,1997
1950,vào,E,O,1997
1950,dây,N,O,1997
1950,.,CH,O,1997
1951,Kể,V,O,1998
1951,từ,E,O,1998
1951,đó,P,O,1998
1951,",",CH,O,1998
1951,việc,N,O,1998
1951,nhìn,V,O,1998
1951,thấy,V,O,1998
1951,loài,N,O,1998
1951,cá_mập,N,O,1998
1951,bí_hiểm,A,O,1998
1951,này,P,O,1998
1951,đã,R,O,1998
1951,xảy,V,O,1998
1951,ra,V,O,1998
1951,ở,E,O,1998
1951,nhiều,A,O,1998
1951,nơi,N,O,1998
1951,trên,E,O,1998
1951,thế_giới,N,O,1998
1951,",",CH,O,1998
1951,từ,E,O,1998
1951,Thái_Bình_Dương,Np,B-LOC,1998
1951,",",CH,O,1998
1951,Đại_Tây_Dương,Np,B-LOC,1998
1951,đến,E,O,1998
1951,Ấn_Độ_Dương,Np,B-LOC,1998
1951,",",CH,O,1998
1951,theo,V,O,1998
1951,Bảo_tàng,N,B-ORG,1998
1951,Lịch_sử,N,I-ORG,1998
1951,Tự_nhiên,Np,I-ORG,1998
1951,Florida,Np,I-ORG,1998
1951,.,CH,O,1998
1952,Ông,Nc,O,1999
1952,Clerkin,Np,B-PER,1999
1952,",",CH,O,1999
1952,người,N,O,1999
1952,đến,V,O,1999
1952,Đài_Loan,Np,B-LOC,1999
1952,để,E,O,1999
1952,mang,V,O,1999
1952,mẫu_vật,N,O,1999
1952,về,E,O,1999
1952,Bảo_tàng,N,O,1999
1952,Viện,Np,B-ORG,1999
1952,Smithsonian,Np,I-ORG,1999
1952,",",CH,O,1999
1952,sẽ,R,O,1999
1952,cộng_tác,V,O,1999
1952,với,E,O,1999
1952,những,L,O,1999
1952,nhà_nghiên_cứu,N,O,1999
1952,khác,A,O,1999
1952,để,E,O,1999
1952,làm,V,O,1999
1952,sáng_tỏ,A,O,1999
1952,câu,N,O,1999
1952,hỏi,V,O,1999
1952,về,E,O,1999
1952,đời_sống,N,O,1999
1952,của,E,O,1999
1952,loài,N,O,1999
1952,cá_mập,N,O,1999
1952,bí_ẩn,A,O,1999
1952,này,P,O,1999
1952,.,CH,O,1999
1953,"""",CH,O,2000
1953,Tìm_hiểu,V,O,2000
1953,lịch_sử,N,O,2000
1953,đời_sống,N,O,2000
1953,của,E,O,2000
1953,cá_mập,N,O,2000
1953,là,V,O,2000
1953,rất,R,O,2000
1953,quan_trọng,A,O,2000
1953,",",CH,O,2000
1953,đặc_biệt,A,O,2000
1953,là,T,O,2000
1953,khi,N,O,2000
1953,chúng_ta,P,O,2000
1953,không,R,O,2000
1953,biết,V,O,2000
1953,rõ,A,O,2000
1953,vai_trò,N,O,2000
1953,của,E,O,2000
1953,chúng,P,O,2000
1953,với,E,O,2000
1953,các,L,O,2000
1953,hệ_sinh_thái,N,O,2000
1953,biển,N,O,2000
1953,hoặc,Cc,O,2000
1953,mức_độ,N,O,2000
1953,nhạy_cảm,A,O,2000
1953,của,E,O,2000
1953,chúng,P,O,2000
1953,với,E,O,2000
1953,các,L,O,2000
1953,áp_lực,N,O,2000
1953,do,E,O,2000
1953,con_người,N,O,2000
1953,tạo,V,O,2000
1953,ra,V,O,2000
1953,"""",CH,O,2000
1953,",",CH,O,2000
1953,ông,Nc,O,2000
1953,Clerkin,Np,B-PER,2000
1953,chia_sẻ,V,O,2000
1953,.,CH,O,2000
1954,Sau,E,O,2001
1954,khi,N,O,2001
1954,việc,N,O,2001
1954,nghiên_cứu,V,O,2001
1954,hoàn_tất,V,O,2001
1954,",",CH,O,2001
1954,xác,N,O,2001
1954,của,E,O,2001
1954,con,Nc,O,2001
1954,cá_mập,N,O,2001
1954,megamouth,N,O,2001
1954,sẽ,R,O,2001
1954,được,V,O,2001
1954,bảo_quản,V,O,2001
1954,bằng,E,O,2001
1954,formaldehyde,Nb,O,2001
1954,và,Cc,O,2001
1954,sau,E,O,2001
1954,đó,P,O,2001
1954,là,V,O,2001
1954,ethyl,N,O,2001
1954,alcohol,N,O,2001
1954,để,E,O,2001
1954,giữ,V,O,2001
1954,được,R,O,2001
1954,lâu,A,O,2001
1954,hơn,R,O,2001
1954,.,CH,O,2001
1955,Nó,P,O,2002
1955,sẽ,R,O,2002
1955,trở_thành,V,O,2002
1955,1,M,O,2002
1955,phần,N,O,2002
1955,của,E,O,2002
1955,bộ,N,O,2002
1955,sưu_tập,V,O,2002
1955,6,M,O,2002
1955,triệu,M,O,2002
1955,mẫu_vật,N,O,2002
1955,về,E,O,2002
1955,các,L,O,2002
1955,loại,N,O,2002
1955,cá,N,O,2002
1955,của,E,O,2002
1955,bảo_tàng,N,O,2002
1955,.,CH,O,2002
1956,Sơn_Trần,Np,O,2003
1957,Hai,M,O,2004
1957,cục,Nc,O,2004
1957,vàng,N,O,2004
1957,do,E,O,2004
1957,Brent_Shannon,Np,B-PER,2004
1957,và,Cc,O,2004
1957,Ethan_West,Np,B-PER,2004
1957,và,Cc,O,2004
1957,ông,Nc,O,2004
1957,Paul,Np,B-PER,2004
1957,tìm,V,O,2004
1957,được,R,O,2004
1957,.,CH,O,2004
1958,Theo,V,O,2005
1958,trang,N,O,2005
1958,báo,N,O,2005
1958,của,E,O,2005
1958,Anh,Np,B-LOC,2005
1958,",",CH,O,2005
1958,hai,M,O,2005
1958,người,N,O,2005
1958,anh_em,N,O,2005
1958,họ,P,O,2005
1958,có,V,O,2005
1958,tên,N,O,2005
1958,Brent_Shannon,Np,B-PER,2005
1958,và,Cc,O,2005
1958,Ethan_West,Np,B-PER,2005
1958,cùng,A,O,2005
1958,bố,N,O,2005
1958,đẻ,V,O,2005
1958,của,E,O,2005
1958,anh,Nc,O,2005
1958,Ethan_West,Np,B-PER,2005
1958,đã,R,O,2005
1958,may_mắn,A,O,2005
1958,tìm,V,O,2005
1958,thấy,V,O,2005
1958,hai,M,O,2005
1958,cục,Nc,O,2005
1958,vàng,N,O,2005
1958,nguyên,A,O,2005
1958,khối,N,O,2005
1958,",",CH,O,2005
1958,tự_nhiên,A,O,2005
1958,",",CH,O,2005
1958,có,V,O,2005
1958,giá_trị,N,O,2005
1958,rất,R,O,2005
1958,cao,A,O,2005
1958,này,P,O,2005
1958,tại,E,O,2005
1958,một,M,O,2005
1958,khu,N,O,2005
1958,đất,N,O,2005
1958,ở,E,O,2005
1958,Tarnagulla,Np,B-LOC,2005
1958,",",CH,O,2005
1958,phía,N,O,2005
1958,tây,N,O,2005
1958,Bendigo,Np,B-LOC,2005
1958,",",CH,O,2005
1958,bang,N,B-LOC,2005
1958,Victoria,Np,I-LOC,2005
1958,.,CH,O,2005
1959,Anh,Nc,O,2006
1959,Brent_Shannon,Np,B-PER,2006
1959,và,Cc,O,2006
1959,Ethan_West,Np,B-PER,2006
1959,",",CH,O,2006
1959,cùng,A,O,2006
1959,với,E,O,2006
1959,ông,Nc,O,2006
1959,Paul,Np,B-PER,2006
1959,(,CH,O,2006
1959,cha,N,O,2006
1959,của,E,O,2006
1959,Ethan_West,Np,B-PER,2006
1959,),CH,O,2006
1959,cho,V,O,2006
1959,biết,V,O,2006
1959,hai,M,O,2006
1959,cục,Nc,O,2006
1959,vàng,N,O,2006
1959,này,P,O,2006
1959,có,V,O,2006
1959,gí,V,O,2006
1959,trị,V,O,2006
1959,khoảng,N,O,2006
1959,350,M,O,2006
1959,USD,Nu,O,2006
1959,(,CH,O,2006
1959,tương_đương,A,O,2006
1959,khoảng,N,O,2006
1959,hơn,A,O,2006
1959,8,M,O,2006
1959,tỷ,M,O,2006
1959,VNĐ,Nu,O,2006
1959,),CH,O,2006
1959,.,CH,O,2006
1960,Thậm_chí,R,O,2007
1960,",",CH,O,2007
1960,các,L,O,2007
1960,chủ_nhân,N,O,2007
1960,của,E,O,2007
1960,chúng,P,O,2007
1960,có_thể,R,O,2007
1960,nhận,V,O,2007
1960,được,R,O,2007
1960,thêm,V,O,2007
1960,tới,E,O,2007
1960,30%,M,O,2007
1960,số,N,O,2007
1960,tiền,N,O,2007
1960,nếu,C,O,2007
1960,họ,P,O,2007
1960,đồng_ý,V,O,2007
1960,bán,V,O,2007
1960,cả,P,O,2007
1960,hai,M,O,2007
1960,cục,Nc,O,2007
1960,kim_loại,N,O,2007
1960,mà,C,O,2007
1960,ai,P,O,2007
1960,cũng,R,O,2007
1960,khao_khát,V,O,2007
1960,này,P,O,2007
1960,cho,E,O,2007
1960,một,M,O,2007
1960,nhà,N,O,2007
1960,sưu_tập,V,O,2007
1960,.,CH,O,2007
1961,Ba,M,O,2008
1961,người,Nc,O,2008
1961,đàn_ông,N,O,2008
1961,trong,E,O,2008
1961,một,M,O,2008
1961,gia_đình,N,O,2008
1961,và,Cc,O,2008
1961,chiến_lợi_phẩm,N,O,2008
1961,trị_giá,V,O,2008
1961,350,M,O,2008
1961,USD,Nu,O,2008
1961,.,CH,O,2008
1962,“,CH,O,2009
1962,Tôi,P,O,2009
1962,linh_cảm,V,O,2009
1962,hôm,N,O,2009
1962,đó,P,O,2009
1962,chúng_tôi,P,O,2009
1962,sẽ,R,O,2009
1962,có,V,O,2009
1962,cơ_hội,N,O,2009
1962,trời,N,O,2009
1962,cho,V,O,2009
1962,.,CH,O,2009
1963,Tôi,P,O,2010
1963,rất,R,O,2010
1963,hào_hứng,A,O,2010
1963,khi,N,O,2010
1963,nhìn,V,O,2010
1963,thấy,V,O,2010
1963,đám,Nc,O,2010
1963,đất,N,O,2010
1963,sau,E,O,2010
1963,khi,N,O,2010
1963,máy,N,O,2010
1963,dò,V,O,2010
1963,kim_loại,N,O,2010
1963,phát,V,O,2010
1963,ra,R,O,2010
1963,tiếng,N,O,2010
1963,kêu,V,O,2010
1963,.,CH,O,2010
1964,Khu_vực,N,O,2011
1964,đó,P,O,2011
1964,là,V,O,2011
1964,mặt_đất,N,O,2011
1964,nguyên_sơ,A,O,2011
1964,",",CH,O,2011
1964,có,V,O,2011
1964,nghĩa,N,O,2011
1964,là,C,O,2011
1964,nó,P,O,2011
1964,chưa,R,O,2011
1964,bị,V,O,2011
1964,ai,P,O,2011
1964,đào_bới,V,O,2011
1964,và,Cc,O,2011
1964,chưa,R,O,2011
1964,được,V,O,2011
1964,khai_thác,V,O,2011
1964,”,CH,O,2011
1964,-,CH,O,2011
1964,ảnh,N,O,2011
1964,Brent,Np,B-PER,2011
1964,nói,V,O,2011
1964,với,E,O,2011
1964,báo,N,B-ORG,2011
1964,Sunrise,Np,I-ORG,2011
1964,hôm,N,O,2011
1964,thứ,Nc,O,2011
1964,Năm,Np,O,2011
1964,.,CH,O,2011
1965,Hai,M,O,2012
1965,cục,Nc,O,2012
1965,vàng,N,O,2012
1965,tự_nhiên,A,O,2012
1965,nặng,A,O,2012
1965,"3,5",M,O,2012
1965,kg,Nu,O,2012
1965,.,CH,O,2012
1966,Ethan,Np,B-PER,2013
1966,cho,V,O,2013
1966,biết,V,O,2013
1966,anh,N,O,2013
1966,đã,R,O,2013
1966,tìm,V,O,2013
1966,thấy,V,O,2013
1966,hàng,R,O,2013
1966,nghìn,M,O,2013
1966,miếng,Nc,O,2013
1966,vàng,N,O,2013
1966,trong,E,O,2013
1966,vòng,N,O,2013
1966,4,M,O,2013
1966,năm,N,O,2013
1966,qua,V,O,2013
1966,nhưng,C,O,2013
1966,đây,P,O,2013
1966,là,V,O,2013
1966,những,L,O,2013
1966,cục,Nc,O,2013
1966,vàng,N,O,2013
1966,to,A,O,2013
1966,nhất,A,O,2013
1966,anh,N,O,2013
1966,từng,R,O,2013
1966,đào,V,O,2013
1966,được,R,O,2013
1966,.,CH,O,2013
1967,“,CH,O,2014
1967,Đây,P,O,2014
1967,chắc_chắn,A,O,2014
1967,là,V,O,2014
1967,một,M,O,2014
1967,trong,E,O,2014
1967,những,L,O,2014
1967,phát_hiện,V,O,2014
1967,quan_trọng,A,O,2014
1967,nhất,R,O,2014
1967,.,CH,O,2014
1968,Để,E,O,2015
1968,tìm,V,O,2015
1968,được,R,O,2015
1968,hai,M,O,2015
1968,khối,N,O,2015
1968,vàng,N,O,2015
1968,lớn,A,O,2015
1968,trong,E,O,2015
1968,một,M,O,2015
1968,ngày,N,O,2015
1968,là,V,O,2015
1968,điều,N,O,2015
1968,khá,R,O,2015
1968,tuyệt_vời,A,O,2015
1968,.,CH,O,2015
1969,Tôi,P,O,2016
1969,rất,R,O,2016
1969,may_mắn,A,O,2016
1969,...,CH,O,2016
1969,”,CH,O,2016
1969,-,CH,O,2016
1969,Brent,Np,B-PER,2016
1969,cho,V,O,2016
1969,biết,V,O,2016
1969,cảm_giác,N,O,2016
1969,khó,A,O,2016
1969,tả,V,O,2016
1969,khi,N,O,2016
1969,đào,V,O,2016
1969,được,R,O,2016
1969,một,M,O,2016
1969,khối,Nc,O,2016
1969,vàng,N,O,2016
1969,lớn,A,O,2016
1969,như_vậy,X,O,2016
1969,.,CH,O,2016
1970,Bình_Nguyên,Np,B-LOC,2017
1971,Thực_hiện,V,O,2018
1971,Công_văn,N,O,2018
1971,số,N,O,2018
1971,3906,M,O,2018
1971,/,CH,O,2018
1971,UBND-KGVX,Nu,O,2018
1971,ngày,N,O,2018
1971,14/8/2020,M,O,2018
1971,và,Cc,O,2018
1971,Công_điện,N,O,2018
1971,số,N,O,2018
1971,7,M,O,2018
1971,ngày,N,O,2018
1971,18/8/2020,M,O,2018
1971,của,E,O,2018
1971,UBND,Ny,B-ORG,2018
1971,TP,Ny,I-ORG,2018
1971,Hà_Nội,Np,I-ORG,2018
1971,",",CH,O,2018
1971,4,M,O,2018
1971,tổ,N,O,2018
